"text","hate","hatespeech_G1","annotator_G1","hatespeech_G2","annotator_G2","hatespeech_G3","annotator_G3"
"Parabéns, mais uma notícia sobre a Desconstrução do filme a Bela e a Fera.Nosso apoio irrestrito ao casal donos... https://t.co/iCaxVlEkD3","0","1","D","0","V","0","E"
"PARABÉNS, MUITO BOM ESSE NOVO ESTAGIÁRIO @canalbrasil 
BEM MELHOR QUE O ÚLTIMO.
#PAZ https://t.co/yAE16nvP4n","0","0","A","0","B","0","E"
"Parabéns Mulheres de verdade
Mulher inteligente faz de seus dramas verdadeiras histórias
A mulher burra de suas his _ https://t.co/Nrw8KkpUpq","1","1","B","1","I","0","A"
"Parabéns, #PatríciaMamona e #NelsonÉvora! https://t.co/T0xph8678j","0","0","C","0","B","0","A"
"Parabéns Patrícia Mamona!
https://t.co/01HohwQjaw#PatríciaMamona #Portugal https://t.co/5tvEth4kZR","0","0","C","0","S","0","E"
"Parabéns pra mim que cheguei atrasada DE NOVO","0","0","D","0","S","0","C"
"Parabéns pra sapatão mais piranha de santaa cruz!!! 19 ANOS NÉ PORRA. Teeeeeee amooo, que venha sábado bebê  @eaebeamaria","1","1","E","1","I","1","B"
"'Parabéns pra você, mulher. Parabéns pra você que é feia, gorda, não se cuida, coitada. Que não vai arranjar... https://t.co/CEoqvg3lGa","1","1","C","1","V","1","E"
"Parabéns pra você, mulher. Parabéns pra você que é feia, gorda, não se cuida, coitada. Que vão vai arranjar... https://t.co/JRRMHyxpcD","1","1","E","1","It","0","A"
"PARABÉNS PRESIDENTE EDUARDO CUNHA","0","0","C","0","S","0","E"
"Parabéns!!!!Que o mundo copie e não permitam está insanidade. #TrumpEuApoio. _ https://t.co/NQf6uSIj8l","1","1","D","0","I","1","B"
"Parabéns, @realDonaldTrump! A esperança reforça-se
https://t.co/A8FE0cYZaPhttps://t.co/ZhuNJJ4B80","0","0","E","0","B","0","C"
"Parabéns @realDonaldTrump , sinal inequivoco que estás no caminho certo! https://t.co/ZFzguvpwlD","0","1","D","0","It","0","A"
"PARABENS SAPATÃO SDDS @attomiter https://t.co/hNz7wYc1WC","1","1","B","1","I","1","B"
"Parabéns! Ser a favor da VIDA é um valor básico e inegociável de qualquer pessoa DO BEM! https://t.co/jJGeM1rAIC","0","0","B","1","Dani","0","A"
"Para de chamar os outros de fascista,vc nem sabe o que é fascismo,seu filho da puta","1","1","C","0","B","1","D"
"Para de falar alemão caralho","1","1","B","1","Dani","0","A"
"Para desconcentrar um homem com um decote é necessário ter peitos https://t.co/xAwMiLHb7P","1","1","A","1","S","0","C"
"Para ler. 'O Islão tem um problema com a mulher.'
https://t.co/4FRtxqXUsq","0","0","C","0","It","0","D"
"'Para o Dia Internacional da Mulher, a P3K preparou um encontro cheio de significado, aprendizado e trocas.... https://t.co/FTo66sCJow","0","0","C","0","I","1","B"
"PARA O PESSOAL QUE NÃO CONHECE MUITO O FUTEBOL EUROPEU: CITI X MÔNACO SERIA UMA ESPÉCIE DE MARÍLIA X OESTE AQUI NO BRASIL #CasaDaChampions","1","1","E","1","Dani","0","C"
"Para os sportinguistas, Bruno de Carvalho é uma mais valia para o Sporting Clube de Portugal. Mais valia era estar calado...","0","1","C","0","B","0","B"
"PARA QUEM NÃO SABE 'AMOR E SEXO' É AQUELE PROGRAMINHA 'LACRADOR' QUE APANHA DA PRAÇA É NOSSA NA AUDIÊNCIA. _ https://t.co/5mkhB0Jez8","0","1","A","0","I","0","C"
"Para @reinaldoazevedo , o simples fato de apoiar @jairbolsonaro é ser 'direita xucra'.
Conversar o quê com um cara desses?? Babaca total.","1","1","E","1","It","0","B"
"Para se #RenovarPortugal urge desparasitar a classe política e dirigente. Árvores podres só dão frutos podres.
#PNR https://t.co/43uKNLVfkb","1","1","B","1","Dani","0","E"
"Para variar da política...
(Díptico em acrílico: Velas na praia) https://t.co/Ib40pjpMAj","0","1","A","0","It","0","E"
"Parece que o Papa vai estar menos tempo em Portugal do que o Porto esteve em primeiro lugar...","1","1","E","0","B","1","B"
"Parem de histeria...não ha nada demais de dizer que homem é homem e muher mulher. Pq a pessoa se sente diferente, n _ https://t.co/64D7Rm2rY7","1","1","A","1","It","0","E"
"Participação do #PNR nas autárquicas vai crescendo. Com programa nacional e diferenças locais, pode dizer-se: todos _ https://t.co/scEsjxHxcH","0","0","D","0","S","0","B"
"Participe das palestras e dos seminários sobre Ideologia de Gênero.
Acompanhe agenda da _ https://t.co/J6TAsGB1zf","0","0","A","0","Dani","0","D"
"Participei do consultório de família na #NovoTempo com o tema. Criação de criança em sexo neutro. Foi muito bacana. https://t.co/jFBY6lshGn","0","0","B","1","B","0","C"
"Partido Nacional Renovador PNR-TV
https://t.co/OY7VONESXd","0","0","E","0","It","0","C"
"Partilhe e divulgue!
São cada vez mais os portugueses que passam fome... e o que é que o governo tem feito!?
https://t.co/X8kqVsnu8b","0","1","A","0","B","0","A"
"PASSA A LINGUIÇA, MAS QUANDO FOR PRA CASAR ACHE UMA MENINA DE RESPEITO NÃO AS MARMITA  #JoaquinResponde https://t.co/wHjd9f0W1W","0","0","B","1","It","0","D"
"PASSA A VARA https://t.co/MjRJc4laSJ","0","0","B","0","B","0","D"
"Passamos agora pela 277 rumo ao litoral,presenciamos um grave acidente Não deu para parar.Estão fazendo massagem... https://t.co/WsB1R2Ml7i","0","0","D","0","I","0","A"
"Passando aqui para avisar que comunistas vão arder no inferno.","1","1","B","1","V","1","D"
"passando aqui pela zona oeste e pensando como esses pobres conseguem se enfiar no brt q nem sardinha
prefiro meu 4x4","0","0","E","0","It","1","B"
"Passando aqui pra desejar feliz #DiadaMulher  pra quem é mulher desde o ultrassom","0","0","A","0","S","0","A"
"passando aqui só pra dizer que nao interessa se é puta, santinha, gorda, magra, feia ou bonita, se eu amar essa pessoa, pau no cu de todos","1","1","A","1","It","0","E"
"Passando na sua timeline uma imagem que não revolta as feministas... https://t.co/XrJ2G1AIfq","0","0","D","1","S","0","A"
"PASSEIII EM MANAUSSS!!!!!!! OBRIGADO MEU DEUS! http://t.co/gKuQ17zIlJ","0","0","D","0","B","0","A"
"Passo a passo de como denunciar o Facebook do pastor MalaCheia... http://t.co/QwYFoWjp kkkk ele vai ficar muito puto mas quem liga?","1","1","C","0","It","1","B"
"Passo 1 - Denuncie a pagina do Silas no Facebook. 2- Mande uma msg pro @PastorMalafaia avisando-o. 3- use a hashtag #TrolandocomHumorNegro","1","1","C","1","It","1","D"
"passou umas mulheres do meu lado e ficaram cochichando 'é sapatão'","1","1","E","1","B","0","C"
"Pasta de leite Ninho 
Pão de lo branco recheios  ganache com Ninho e morangos .
#BolosEmUberlândia  #Paodequeijo https://t.co/bRKxo8KJgk","0","0","A","0","It","0","D"
"@PastorMalafaia Estou com você pastor!!!!","0","0","E","0","It","0","E"
"@PastorMalafaia não importa o que a mídia invente, requente, persiga.Acredito na sua índole.","0","0","E","0","Dani","0","C"
"@PaulaMaris professora..acho que habbibs mata menos que lança-perfume com cocaína https://t.co/OUqNqFzOMi","0","1","E","0","I","0","E"
"@paullamirella Quer uma dica meio trash pra aumentar a galera do show? #Trashquefunciona >> Bate Papo UOL salas de minas. Da uma divulgada!","0","0","E","0","B","0","D"
"@paullamirella Vale MUITO a pena.. Tenho 02 DVDs incríveis. Se morasse em Sp faria-te uma cópia. #thecorrs","0","0","D","0","B","0","C"
"@paullamirella Vc conhece a Banda #thecorrs ? #fikdik 'Runaway', 'No frontiers' 'At Your Side'.. e por aí vai (AmoMuito)","0","0","C","0","I","0","E"
"@pauloap @FelipeHamachi 'ain pq toy story mostra o capitalismo do menino que escraviza os brinquedos' 
'pq sera que o woody não é negro?'","1","1","A","1","S","1","E"
"@pauloap @FelipeHamachi fora que qdo eles fazem o favor de nao falarem de politica, surge uma galera achando alguma msg no filme","0","1","C","0","It","0","E"
"@pauloap vc nao consegue mais ver um filme sem que tenha politica no meio","0","0","E","0","B","0","E"
"@PauloBotelho87 'Glorificar o sexo'?? Sua família se resume a sexo?? Se é tão trivial, faça sexo c sua mulher no meio da rua então! #idiota","1","1","B","1","S","1","D"
"@PauloBotelho87 'Lutam contra instintos', ahahahahahaha!!!!!!!! Muito retardado... vaza vai, já teve teus 15 min de fama","1","1","D","1","Dani","0","D"
"@PauloBotelho87 Se é algo tão natural, vai transar c sua mulher na rua porra! E leva teus filhos tb! Se não for é um hipócrita!","0","1","E","0","B","0","A"
"@PauloBotelho87 Ué, vai lá machão! Leva tua mulher pra galera ver!","1","1","C","1","It","1","B"
"Paulo Cruz tem razão! https://t.co/r4dg6rMFks","0","0","B","0","B","0","A"
"@paulogarcia1970 Assim tem mais sabor","0","0","A","0","B","0","D"
"@paulogarcia1970 Já só falta o Grimaldo","0","0","C","0","I","0","D"
"pau no cu de voces que tem um rostinho maravilhoso e um corpo lindo e ficam dizend 'eu so mt feia' 'obg bb mas eu so horrivel' 'eu so gorda'","1","1","E","1","V","0","C"
"Pau no cu do evento, baixa o preço da gasolina seus fdp https://t.co/IicC2abLYu","1","1","E","0","V","1","C"
"PEÇA PRA ESSE DÉBIL MENTAL DEIXAR DE SER SEU MEU FÃ
#JoaquinResponde https://t.co/G8XzaOiFYl","1","1","E","1","S","0","C"
"@pecesiqueira Não acredita em Jesus...e acredita no PT  https://t.co/AtRoD0XmMm","0","1","B","0","I","0","B"
"Peço desculpa malta,mas hoje não consegui chegar a tempo ao estádio para fazer o ritual de início de jogo.
Estou a chegar pra darmos a volta","0","0","B","0","B","0","E"
"PEC pra invadirmos a Argentina já!","1","1","B","1","V","1","D"
"PEDIDO DO ALEXANDRE BORGES: VO RECOLHE TODOS OS CELULARES E CORTA O AIFAI. ACABA AQUI O MINUTO A MINUTO DO CAMAROTE GLACIAL JOAQUIN TEIXEIRA","0","1","A","0","V","0","D"
"Pedo Folia 2013 EU FUI! http://t.co/doPJshlfh1","0","0","A","0","I","0","B"
"Pedreiro se forma em Direito após pedalar 42 km por dia para estudar (e agora esquerdopatas?) https://t.co/gRziFecOgf","1","1","B","1","S","1","B"
"@pedrinhu_tecix caraio. lisinha, ai sim!","0","0","A","0","I","0","A"
"@pedrinhu_tecix famoso bigodinho do hitler","0","0","E","0","V","1","B"
"@pedrinhu_tecix incrivel como nao fizeram um meme ainda do lula dando parabens as mulheres que ele chamou assim..kkkk","0","1","E","0","I","0","C"
"@pedro_m_paiva Acho que ainda é só uma oferta, não está certo, mas sim é um desperdício, tal como o Witsel, o Jackson, Óscar, Ramires...","0","0","E","0","S","0","E"
".@pedromarini acho que tô com alzheimer porque n me lembro de ter pedido sua opinião","0","1","D","0","Dani","0","E"
"Pedro não aguentou ver uma carne diferente da Angola e já foi molhando o perú kkkk coitada da helô","0","1","B","0","B","0","D"
"Peeps da Covilhã, o Anfiteatro da Parada na UBI já está pronto. Faltam vocês.
A pouca-vergonha começa às 22h00.
Bil _ https://t.co/zSTht9QCrP","0","0","B","0","Dani","0","C"
"@pefabiodemelo Ta falando do Felipe neto @felipeneto","0","0","A","0","V","0","D"
"Pegar um táxi e, depois de um tempo em silêncio, dizer para o taxista: 'foi aqui nesse cruzamento que eu morri atropelado'.","0","0","B","0","V","0","B"
"Pego agora aki no provador da C&A da Av Rio Branco, com várias peças. 
Com o sistema de alarme _ https://t.co/hNjJuXmZNh","0","1","E","0","Dani","0","A"
"Pela Europa das Nações livres e soberanas, este é e sempre será o nosso modelo!
https://t.co/8tcwCOxsOi#Brexit #EU https://t.co/ClmhMW4Og6","0","0","B","0","Dani","0","B"
"Pela primeira vez esta época, um jogador do Porto foi expulso! Aposto que este árbitro não treina na Maia, nem tem talhos em Guimarães...","0","1","D","0","Dani","0","D"
"Pela primeira vez o @nytimes falido aceitará um anúncio (ruim) pra ajudar na sua reputação em declínio. Tentem um j _ https://t.co/dRtUFFmlrt","0","0","C","1","It","0","C"
"Pela primeira vez, o #PNR presente em #Coimbra nas Autárquicas.
Coimbra terá assim mais encanto!
@vitormramalho _ https://t.co/P3rJoqBCgm","0","0","B","0","I","0","E"
"pelo fim da corrupção eu voto SIM","0","1","E","0","S","0","D"
"pelo menos a ditadura melhorou a economia
agora não posso nem ir pra miami de primeira classe","0","0","B","1","I","0","E"
"pelo menos com o capitalismo eu pude ver guerra civil na estreia
vai lá ver em cuba","0","0","D","0","Dani","0","C"
"pelo menos eu descobri o nome da guria q eu queria
e como meu sapatômetro estava certo, ela é sapatão","1","1","A","1","It","0","D"
"Pelo menos ia proteger o ocidente do islam.","0","1","D","0","B","0","A"
"Pena que as feminazis de todo o mundo sejam muito covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos _ https://t.co/a065o9WYlX","0","1","A","0","It","0","C"
"@pensaporti Aparece quando quiseres. O restaurante 'Almeidas' está sempre aberto para ti","0","0","E","0","V","0","B"
"@pensaporti É a melhor banda","0","0","B","0","I","0","E"
"@pensaporti É de salmão, e estava óptimo","0","0","A","0","I","0","D"
"@pensaporti @pedrotmota Acho que a irmã da minha namorada está a falar contigo","0","0","D","0","B","0","A"
"@pensaporti @pedrotmota Sou ou sou um bom cunhado?","0","0","A","0","V","0","B"
"@pensaporti Tenho que te emprestar o documentário, vais adorar","0","0","C","0","I","0","D"
"pensar no social? pra que, o bang é crescer economicamente, foda-se as minorias nao é mesmo #Bolsonaro2018","0","1","A","0","B","0","C"
"pensava q essa cena de n se sentirem minimamente atraídas por raparigas mas no entanto quererem entrar no mundo das fufas já n era moda","1","1","C","1","V","1","B"
"17 pequenas atitudes machistas que acontecem na cama https://t.co/O8u3c1jZoJ via @BuzzFeedBrasil","1","1","A","0","Dani","1","B"
"Perfeito absurdo: Lisboa atractiva e animada para turistas e especuladores; inacessível e de costas voltadas para o _ https://t.co/9THAwS7uRN","1","1","A","1","It","0","C"
"Perfeito! Parabéns, Trump! https://t.co/612VZsRkFE","0","0","B","0","Dani","0","A"
"Perfeito! Pena que sua @RedeGlobo faz isso O TEMPO TODO!! https://t.co/wiVM1BXcIU","0","1","E","0","V","0","C"
"Pergunta :
Porque que o beat da publicidade é samba e não algo vindo de Angola? https://t.co/9Ar4rfbFyj","0","0","B","0","I","0","A"
"perguntei uma surda se ela gostava de ouvir musica meu deus como sou burro kkkkkkkkkkkkkk qm nao gosta de ouvir musica","1","1","B","1","I","1","B"
"Pergunto-me se as fufas comparam o seu cheiro com o da parceira","1","1","C","1","V","0","D"
"Pergunto: quem apoia o terror agora?
Esquerda apoia a violência contra PM, etc, escandalosamente e nós é que somos extremistas nesse carai?","0","1","B","0","B","0","D"
"Perplexo?? Não! Está apático diante de toda a podridão. E os partidos da AR e os media continuam confortavelmente a _ https://t.co/hfKlJZdFjG","0","1","B","0","It","0","E"
"@perryoutside @RachelSherazade @joicehasselmann Essas são corruptas, mentirosas, dissimuladas (DILMA), ladra de aposentados (Gleise),","1","1","E","1","Dani","1","A"
"@perryoutside @RachelSherazade @joicehasselmann Não é rotulo, é mais uma diferenciação..ja que nao posso compara-la _ https://t.co/eh4JYdj9zY","0","0","B","0","B","0","E"
"@perryoutside @RachelSherazade @joicehasselmann OK...existem mulheres de direita e de esquerda. Se vc nao é bandida..foi pra vc tambem","0","0","E","1","It","0","E"
"Pesado, mas real. Por isso estaremos ocupando as ruas neste dia! #8M https://t.co/1MfokO22kS","0","0","C","0","I","0","A"
"Pesquisa de APROVAÇÃO sem o cara sequer ter tomado posse???? AHAHAHAHAHAHA!!!!! Apela mais aí pessoal! https://t.co/zaCtnxtiwV","0","0","B","0","V","0","B"
"Pesquisa revela “trio de ouro” para o orgasmo feminino https://t.co/oGEQu9aRIf via @Superinteressante","0","1","A","0","I","0","C"
"PESSOAL ME CHAMANDO DE 'TRANSFÓBICO' RISOS
TRABALHEI 22 ANOS EM UMA TRANSPORTADORA, COMO VOU TER FOBIA DE TRANSPORTES? INVENTEM OUTRA. #PAZ","0","1","D","0","B","0","E"
"Pessoal, passem pra essa guerreira --> @itsmabizao que não consegue terminar um debate!
Deu block no opositor! Não _ https://t.co/3PoCSGGE8O","1","1","A","1","Dani","0","A"
"Pessoal que é todo 'eu não mato animal nenhum'. Uma semana em Angola e depois falamos","1","1","E","1","I","0","E"
"pessoas que visitaram meu perfil e grupos que sigo no Twitter https://t.co/NGc3sg6Za0","0","0","B","0","It","0","B"
"Pessoas Ruivas e Onde Habitam","1","0","A","1","V","1","B"
"piadas com estupro não são legais nem se vc estiver brincando 
beijão do adm no core de vcs","0","1","E","0","It","0","A"
"7 PICA DOS ALEMÃO https://t.co/XtZLBuzP99","0","0","D","0","Dani","0","C"
"@pickamiolos Acho q quem sempre se esteve a cagar para a pressão da indústria d seguires 1caminho para teres sucesso,vai continuar a fazê-lo","0","1","E","0","It","0","E"
"@pickamiolos N acredito nessa separação.Prefiro acreditar em integridade e valores e em defenderes o que acreditas apesar das consequências","0","1","A","0","S","0","E"
"@pickamiolos Pois...é como estamos...","0","0","C","0","It","0","C"
"@Pimentinha_17 Certamente aconteceu isso quando a @marlenebicalho postou o comentario c a ID da @angelicamorango http://twitpic.com/23v6gt","0","0","B","0","V","0","C"
"@Pimentinha_17 Então, reflita no teu comentntário, friend. E não esotu justificando ou defendendo pq é famosa. Faria com qq Pssoa! Abç","0","0","C","0","Dani","0","E"
"@Pimentinha_17 Pouco que conheço daqui e do BBB me fizeram ter certeza de que a @angelicamorango jamais mentiria aqui... (@marlenebicalho)","0","0","C","0","It","0","C"
